Lambda,warm_service_time,cold_service_time,expiration_time,ave_response_time
0.637576896526151,1.85134543522028,2.18601476570974,1027,1.85162455319769
0.380920282232959,3.85041071070276,4.52522906172756,779,3.8518264242356
0.65407872527186,3.60405980476328,4.46475155985396,950,3.60502852399095
0.189494110447283,2.4131851426212,2.96231293836421,1192,2.41427768757889
0.352356809157867,3.17024801584144,3.83320935266091,1100,3.17122502598485
0.568404242338615,1.88806622839048,2.21240002943387,953,1.88839461950887
0.324622350332186,2.4541935002186,2.86398044735663,1010,2.45482948438952
0.597017773220354,0.647872536637596,0.777064248229938,1161,0.647939323919897
0.132505757822501,3.16999129860444,3.82890301032949,1053,3.17227743263241
0.537412137830006,3.54631667508156,4.24402086389844,898,3.54727367841655
0.541178570072213,3.79507520622333,4.53914376384292,991,3.79600761330432
0.175620526787224,1.53763185874239,1.80223535935884,1088,1.53811887052156
0.16650764849588,1.12910241914939,1.3810459904354,1051,1.1295925452571
0.106900174096578,1.56583441399005,1.86717682276799,800,1.56738967560925
0.100602809976967,1.75754619359742,2.11984498085159,949,1.75924721267538
0.310132102447148,2.60713191388962,3.19028640420059,877,2.60825902153968
0.588338377580645,3.77972105301899,4.47770480755469,683,3.78094408984412
0.569408602706561,1.68264878132568,2.06556322506989,1054,1.6829950239752
0.623407385510607,0.226163644257213,0.280096838895968,1179,0.22618134054109
0.404570492003177,2.19778634928164,2.57185493238946,937,2.19829287650153
0.254960943844534,1.59766013788351,1.93079193820887,906,1.59833569530858
0.273231672404969,2.45740207572098,3.06033602343142,1048,2.45848699918731
0.521577538205815,0.933624289790958,1.15501121135687,1136,0.933792793172341
0.24769554443483,1.86837064780645,2.24333506283126,812,1.86923458259785
0.690970550194835,3.97067003154941,4.89334127286727,709,3.97207866930909
0.173408576594194,1.14946416205452,1.41055336145413,1079,1.14990370419647
0.256084624227851,2.32111060848122,2.89038576373747,710,2.3225640708947
0.585169167704286,3.79140851066753,4.67398128445324,864,3.79261286169725
0.615109411248439,3.67496403635012,4.44622751162255,1118,3.67573053593276
0.186555587187394,2.35766118293303,2.76452728329126,767,2.35906085553638
0.351626839055715,3.3225780037702,4.0326410742038,920,3.32386032795936
0.501040040898704,3.70966960248253,4.34218906090665,662,3.7109443650205
0.475323096487643,0.601791280710331,0.723146085255294,1160,0.601888289094882
0.412198462791732,3.9052175992212,4.83175977412366,1093,3.90650655798148
0.673800648745941,2.64543843154255,3.12504101786594,852,2.64597120215575
0.582373665377967,2.52024875521165,3.11730075322038,775,2.5210606464996
0.532892117759376,0.684284393450052,0.840192211089776,857,0.68441841643706
0.699159646582868,0.561414608412409,0.668750133415429,826,0.561481676188621
0.492724276014908,3.37069952851744,4.17490063826723,1113,3.3716087618462
0.5547956149751,3.88334682789671,4.7617838466563,938,3.88449794417832
0.425244374154484,3.49797125800846,4.32247616551884,1060,3.49909890281668
0.479086302172141,3.3007909887726,4.08187975358994,714,3.30225038489126
0.100242975942038,2.47285443457244,3.02674346645908,815,2.475747285684
0.130763605998181,3.38795190417692,4.08281641883201,816,3.3910954907607
0.699860165573901,0.610375068291742,0.713348036123119,931,0.610437485736328
0.281628394000244,3.38937343039316,4.10525421399411,1198,3.39050937157725
0.345448648068962,2.73922394883479,3.39856633394329,604,2.74095915272489
0.328502719735502,1.17273644002536,1.41524853881109,1050,1.1730347244157
0.189339366310342,0.912120895572062,1.11349772735346,670,0.912798863706145
0.373923948078646,3.71475702378611,4.47030598199872,672,3.71661236127445
0.480496159756374,2.79727984723076,3.44281498492769,914,2.79814559624002
0.487088844569161,1.86233493359348,2.28191250548504,1052,1.86276737701716
0.189817936609746,1.57972085653789,1.93867993365974,866,1.58054601149061
0.382581732417253,3.491959744933,4.30423650426762,614,3.49409148146892
0.528718410561659,3.76261976702412,4.40108803941616,936,3.7634856819289
0.337097941346435,3.95701779858882,4.82268899871105,870,3.95879344750562
0.488485813020419,3.54489384628386,4.27111535450876,707,3.5462663821649
0.447602002884735,2.94168205444193,3.56698244825425,983,2.94251023051582
0.614838284745613,3.17475338024558,3.90315244015098,779,3.1757701211475
0.236050899950354,0.568623301389692,0.692581862321278,629,0.568989097604332
0.656431697416019,1.48473844905288,1.74985049247738,622,1.48509303684341
0.55188518282291,3.86168521501476,4.82556599862638,741,3.8633239035416
0.621423973910759,2.85167333274997,3.42185780379748,626,2.8526254028503
0.137032819884406,2.8862849710391,3.4523656012246,789,2.88861594101749
0.106662222395264,1.60442695862509,1.92176582528315,1119,1.60558602616865
0.275415762851713,2.15103643705991,2.61288834336291,1114,2.15175498075888
0.33436089618528,2.49592940788927,2.9629355268559,959,2.49667209262546
0.174641107962136,1.68726437590604,2.09029042631437,604,1.68867236193217
0.36383422283467,3.98229966284116,4.83689447378222,724,3.98432190251505
0.188418792948339,3.30319529156391,4.0692940209419,1081,3.30498114670428
0.24881687945151,3.11875618833732,3.77806359212703,659,3.12093262764121
0.3457464160638,0.763414000315819,0.919696145751464,629,0.763669838948478
